cell_id,city,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21,e22,e23,e24,e25,e26,e27,e28,e29,e30,e31
88489e2091fffff,Austin,0.052631453,0.2380427,-0.04197278,-0.13931683,0.291827,0.04508775,0.07795528,0.1023544,0.1177145,-0.11102904,0.09830361,-0.008972148,-0.22142586,0.31010643,-0.04937345,-0.08590645,0.08154064,-0.2494515,0.038241867,0.18979475,0.040129233,-0.24773498,0.10808231,0.11598209,-0.16206361,-0.20211087,0.12911731,0.32393202,0.21465944,0.17511226,-0.35981804,-0.18788122
88489e2093fffff,Austin,-0.10714354,0.13342457,0.1623378,-0.06734613,0.05341984,-0.1612218,0.067011125,0.1880366,0.11685709,-0.23310384,0.11456068,0.25368887,-0.12718949,0.026305158,0.0034877625,-0.17043997,0.04360167,-0.21202183,-0.16099659,0.084316246,-0.05011776,-0.37963393,-0.11697584,-0.3651819,-0.04916051,-0.016409887,0.34067893,0.34531948,-0.035233043,-0.16771407,-0.052100334,0.18998012
88489e2095fffff,Austin,-0.010319243,0.15160038,-0.115550205,-0.21395242,0.23656504,0.099237196,0.039341997,0.08710213,0.16059819,-0.1446283,0.03739151,0.046896648,-0.19869944,0.28669602,-0.1405765,-0.1414518,0.12645938,-0.13720545,0.1656301,0.119167656,-0.05634327,-0.2933441,0.09174405,0.043573894,-0.12695295,-0.20808594,0.10011449,0.3640295,0.18972717,0.08291624,-0.37019068,-0.2705963
88489e2097fffff,Austin,0.00026541261,0.21020004,-0.109750785,-0.17786802,0.20671031,0.108349815,0.03942069,0.08035868,0.15756309,-0.113810405,0.047814745,-0.014096214,-0.16041629,0.26526877,-0.1336481,-0.10731476,0.07194607,-0.16126135,0.14001718,0.1358463,0.017183702,-0.24934693,0.15359752,0.06596311,-0.12902284,-0.23129764,0.07688537,0.34451005,0.26849785,0.14968127,-0.39678082,-0.2785364
88489e2099fffff,Austin,0.09654384,0.25267732,-0.14165354,-0.043031417,0.17596518,-0.022105884,-0.009497755,0.11817397,0.2597202,-0.055523045,-0.019790176,-0.051943146,-0.1989524,0.23160814,-0.19701488,-0.068479866,0.0026358564,-0.1164583,-0.06724647,0.30096066,0.13690948,-0.22730918,0.16271544,0.04981734,-0.2124739,-0.22642602,0.14852142,0.27866232,0.26724964,0.21017532,-0.28257883,-0.22235057
88489e209bfffff,Austin,-0.035516135,0.183619,-0.014701602,-0.12766051,0.18248479,-0.060095012,0.041688494,0.14063375,0.25253987,-0.120757654,0.015491653,0.04612769,-0.21002665,0.20898318,-0.18482478,-0.07356241,0.08905535,-0.09776279,-0.010450232,0.14393663,0.004446589,-0.23289289,0.0657614,-0.0396178,-0.21112059,-0.25817698,0.2008762,0.3727297,0.317055,0.13159177,-0.37752825,-0.18070966
88489e209dfffff,Austin,-0.0050781895,0.15026422,-0.12937301,-0.2318896,0.2261656,0.09664491,0.032665286,0.070794545,0.18892825,-0.14565352,0.026802765,0.033521447,-0.17408085,0.27604267,-0.15279333,-0.14822684,0.14556645,-0.13978083,0.1535457,0.11257733,-0.043926775,-0.27678037,0.121064864,0.040868063,-0.11482695,-0.21834302,0.08490179,0.35624984,0.19594824,0.08691603,-0.37553614,-0.27557647
88489e20cbfffff,Austin,-0.022208612,0.16235548,-0.1389695,-0.198608,0.20694797,0.12771763,0.06340872,0.08402944,0.15171997,-0.120942324,0.025375012,0.02944481,-0.17166369,0.26618597,-0.15980129,-0.12914738,0.08655166,-0.12342889,0.17526203,0.11939778,-0.03742267,-0.29118827,0.11868183,0.029497381,-0.11113633,-0.23116033,0.11850141,0.37979993,0.20224765,0.08622554,-0.373335,-0.28606495
88489e20d1fffff,Austin,-0.17658769,-0.009796422,0.29497674,-0.31272084,-0.1836464,-0.1871891,0.21473527,-0.13557748,0.09566951,0.10014113,0.22173302,-0.0034131743,-0.119524956,0.08729609,-0.08520803,-0.106458895,0.18674429,0.06793553,-0.036094055,-0.2679181,-0.25981474,-0.081175305,0.069583826,-8.384219e-05,0.18855028,-0.24580465,-0.013037169,0.25665057,0.035828322,-0.14399417,0.044687387,0.40529725
88489e20d3fffff,Austin,0.10995911,-0.100510135,0.00727129,0.03611334,0.08538073,0.07323919,0.026662083,0.05588848,-0.47350216,-0.007907251,-0.09141398,0.13727275,0.1766928,-0.062777825,0.3485425,0.1922564,0.042860758,-0.10231384,0.10113763,-0.029944032,-0.06682777,0.13656035,-0.40332273,0.012618888,-0.039620604,0.28932574,-0.018527897,-0.19925763,-0.3556789,-0.06629792,0.2191688,-0.035368193
88489e20d5fffff,Austin,-0.01421128,0.17957959,-0.14671227,-0.19397524,0.18705079,0.13686255,0.061648194,0.069321424,0.15493508,-0.111583956,0.027919458,0.0050462773,-0.15171799,0.2621247,-0.1615498,-0.122661896,0.069589145,-0.12543394,0.18188542,0.12082174,-0.008913072,-0.27050102,0.14899072,0.03581552,-0.10316946,-0.24291334,0.102419265,0.3631786,0.2353038,0.10846418,-0.37726885,-0.2990803
88489e20d7fffff,Austin,-0.21361285,0.10290402,0.19000517,-0.14104035,-0.15843976,-0.06487625,0.16942085,-0.23931195,0.13884239,0.0014733084,0.24523921,-0.06225324,-0.2280242,0.20606928,-0.12134354,-0.11161954,0.081902206,0.0022239313,0.026297344,-0.35335135,-0.21985352,-0.0070261783,0.10107029,-0.13321987,0.25229412,-0.07317097,-0.040634546,0.072562456,0.14909501,-0.3255622,0.16460466,0.35737014
88489e20d9fffff,Austin,0.015359264,0.19028401,0.013251526,-0.18521926,0.26452726,0.010452467,0.0049845995,0.13617113,0.16093005,-0.18523385,0.07676691,0.0629518,-0.25944406,0.28636962,-0.08623193,-0.1252919,0.15436342,-0.20264623,0.07267975,0.10047769,-0.061090678,-0.27206978,0.039388444,0.034766953,-0.18995768,-0.14770705,0.09000823,0.35397404,0.26612327,0.09970733,-0.36080188,-0.18675263
88489e20dbfffff,Austin,0.05944807,0.25148737,-0.20463985,-0.14404239,0.20536694,0.09965038,-0.029454349,0.113392316,0.21990637,-0.06653126,-0.021585837,-0.010999657,-0.19739448,0.2781933,-0.17061448,-0.1076598,0.062017225,-0.17352322,0.053718016,0.23109356,0.046177335,-0.2777695,0.15707041,0.051775698,-0.11586948,-0.15820447,0.09682775,0.34904101,0.18028973,0.18076774,-0.27903202,-0.29111645
88489e20ddfffff,Austin,0.0695684,0.23153758,-0.1807814,-0.13747676,0.21888041,0.09597314,-0.031357,0.09781827,0.20192586,-0.07734647,0.018978555,0.0030790751,-0.22939838,0.3131293,-0.1485856,-0.13037308,0.057517793,-0.18032481,0.08017758,0.21902378,0.023023,-0.29434788,0.17420638,0.054913934,-0.11732108,-0.14490545,0.097499855,0.34525403,0.18394676,0.16041407,-0.280789,-0.26978472
88489e2211fffff,Austin,-0.016900282,0.15455335,-0.12494644,-0.21067408,0.22246034,0.11171544,0.0512302,0.08424105,0.15933843,-0.13556615,0.032361094,0.040678564,-0.18337068,0.27562344,-0.14919801,-0.13872357,0.11185095,-0.13212204,0.17053416,0.11600726,-0.048685983,-0.2921167,0.10614956,0.033874467,-0.11733945,-0.2204477,0.11028328,0.37283424,0.19417648,0.0818961,-0.37398022,-0.27594507
88489e2213fffff,Austin,-0.150536,0.07074487,-0.08898924,0.18878956,0.0904857,0.18111335,0.045340385,-0.3224051,0.1406622,-0.06312309,-0.007390154,-0.19112779,-0.35961676,0.13057761,-0.17842181,0.00029121593,-0.10696617,-0.06463297,-0.011247681,-0.31181815,0.006470362,0.14495333,0.10363028,-0.15068999,0.11615713,0.19945128,-0.036512334,-0.23791271,0.06397085,-0.45594603,0.17593026,0.14698079
88489e2219fffff,Austin,-0.0058165793,0.14033717,-0.12619096,-0.23299284,0.22943494,0.09571609,0.032527354,0.07224638,0.18525323,-0.14884974,0.025401978,0.041020714,-0.17914091,0.27456313,-0.15162833,-0.15242133,0.14996736,-0.13410705,0.15732817,0.11024108,-0.053430516,-0.2845329,0.11253129,0.041884795,-0.118708335,-0.21629266,0.08714089,0.35951367,0.18476944,0.07708658,-0.37594447,-0.2733747
88489e221bfffff,Austin,0.014443298,0.18468836,-0.08957263,-0.20191449,0.24103242,0.0959362,0.0291727,0.090405695,0.14835766,-0.15469392,0.080309235,0.038719606,-0.20049874,0.32804385,-0.10056179,-0.1521789,0.12098539,-0.17603704,0.17357543,0.11843851,-0.060924754,-0.2809289,0.097711354,0.042470336,-0.105514005,-0.18502197,0.07427475,0.33950743,0.20680141,0.11310226,-0.35954714,-0.26616445
88489e224bfffff,Austin,-0.024393488,0.16509022,-0.1442213,-0.19392727,0.20318663,0.13173768,0.06752851,0.08731677,0.15011582,-0.116421595,0.020861955,0.02723411,-0.17028916,0.26338345,-0.16566648,-0.12491297,0.07828289,-0.1194909,0.17399651,0.12161804,-0.0356625,-0.29193866,0.11923139,0.025227569,-0.1103412,-0.23265436,0.12271403,0.38313064,0.20298652,0.08664811,-0.37033203,-0.28879467
88489e2251fffff,Austin,-0.020015525,0.20207596,-0.17119126,-0.1602564,0.14056395,0.16785167,0.0792342,0.068222605,0.13162754,-0.0852922,0.011299591,-0.021717343,-0.12207995,0.23504636,-0.17912349,-0.093323536,0.007364432,-0.10618146,0.19470859,0.124992624,0.027791565,-0.2574367,0.16953075,0.01988628,-0.09050483,-0.2594923,0.11318876,0.36330232,0.2729175,0.12764904,-0.36448658,-0.32212552
88489e2253fffff,Austin,0.007921803,0.22229213,-0.12927085,-0.17387584,0.22726834,0.103914976,0.028883934,0.11024497,0.14116971,-0.13443345,0.06528788,0.060241148,-0.22028121,0.35377836,-0.10499746,-0.14195855,0.08107264,-0.19108213,0.15505414,0.14205411,-0.08301106,-0.31549588,0.08802387,0.007858387,-0.08857548,-0.14969297,0.09036633,0.3766312,0.16523753,0.09345992,-0.30321172,-0.2599978
88489e2257fffff,Austin,0.017545521,0.15259075,-0.1416415,-0.17208594,0.20196377,0.1428173,0.042319316,0.060327314,0.12841995,-0.11978351,0.038016185,0.032757085,-0.14449187,0.26239187,-0.10737082,-0.1452426,0.09023583,-0.14730442,0.20374621,0.12523423,-0.023170916,-0.2999884,0.1315344,0.04753751,-0.098219894,-0.231555,0.12681824,0.3755184,0.18450598,0.09101245,-0.39143148,-0.30227825
88489e2259fffff,Austin,0.013223944,0.16790855,-0.12549713,-0.19833478,0.22304639,0.11145515,0.03349483,0.082531564,0.1579468,-0.14584583,0.06183145,0.03937042,-0.19270824,0.33090463,-0.12994108,-0.16154966,0.11548282,-0.14732403,0.19028594,0.11775272,-0.0761118,-0.2906293,0.10769376,0.024861015,-0.08678338,-0.19309849,0.088338286,0.34794077,0.18942183,0.095685445,-0.34330374,-0.28471643
88489e225bfffff,Austin,0.028976766,0.1768631,-0.13503309,-0.20003179,0.21608415,0.10610133,0.007242025,0.09261609,0.16013484,-0.16561896,0.0542389,0.049647357,-0.19408648,0.33235314,-0.13303009,-0.1697519,0.1315939,-0.15523154,0.18502574,0.13055246,-0.078495994,-0.3119029,0.09771685,-0.0005434599,-0.08813919,-0.1680976,0.080842346,0.3465192,0.18706141,0.08558381,-0.31669387,-0.28106707
88489e2281fffff,Austin,0.0789511,0.25608045,-0.027417082,-0.07188997,0.27749333,0.01628693,0.058787506,0.100517966,0.12439555,-0.071076125,0.099647164,-0.06505203,-0.2511048,0.2999253,-0.065669216,-0.04374475,0.02527051,-0.23025525,-0.011516226,0.22473814,0.10354454,-0.19491965,0.13448842,0.15399595,-0.19330242,-0.2005325,0.12795651,0.27045807,0.2892714,0.23779887,-0.32902887,-0.16468449
88489e2283fffff,Austin,0.07389387,0.27032846,-0.029441595,-0.033598155,0.2477648,0.009576112,0.040059622,0.106853835,0.12848616,-0.054080565,0.09152818,-0.05691748,-0.28863156,0.30721587,-0.08586499,-0.030869998,-0.02412836,-0.20787305,-0.012845343,0.23045507,0.104915015,-0.19895117,0.1288278,0.13369244,-0.20212035,-0.18310988,0.14004898,0.2730855,0.3193709,0.24955142,-0.29453498,-0.16179094
88489e2285fffff,Austin,-0.20579451,-0.13924481,0.31507215,-0.21216282,-0.11503235,-0.18545349,0.06961435,-0.19419502,0.11942039,0.061368614,0.22567824,-0.14898337,-0.21679845,-0.019356165,-0.14281492,-0.15133302,0.18406409,0.04949205,-0.1313045,-0.24023277,-0.13760944,-0.07513351,0.119343676,0.15198001,0.20134257,-0.20314081,-0.11009664,0.19401075,0.085161045,-0.029100522,0.013785807,0.4570612
88489e2287fffff,Austin,0.045587238,0.11267158,-0.15208985,-0.17059869,0.20600592,0.09092123,-0.022514353,0.033207733,0.19034356,-0.16316175,0.05117612,-0.021962704,-0.13626945,0.2923081,-0.1516065,-0.16055365,0.15290494,-0.08974535,0.17452468,0.12795772,-0.016467322,-0.24440466,0.17492661,0.10479124,-0.09566534,-0.22828753,0.02814762,0.2671828,0.27149987,0.15716533,-0.3832068,-0.32154253
88489e2289fffff,Austin,-0.11163441,0.048479885,0.18113545,0.1626149,-0.2821579,-0.06300152,-0.21377562,-0.05418461,-0.07981492,-0.17944142,0.21519941,-0.026368007,-0.06603818,0.15500115,0.020840254,-0.12747352,-0.1110771,0.09150622,0.18807653,-0.09160805,-0.16178906,0.07489638,-0.09899659,-0.1430446,0.20963636,0.27032462,-0.18361163,-0.33745313,0.13562705,-0.12311536,0.449338,0.19099383
88489e228bfffff,Austin,0.07291843,0.2583291,-0.025416324,-0.05217289,0.25922868,0.0027458484,0.05454422,0.105628036,0.13270144,-0.06234492,0.089144416,-0.056836136,-0.27219093,0.2968967,-0.08395968,-0.03406424,0.0014546193,-0.20952396,-0.01969905,0.2235798,0.1033164,-0.19722752,0.12574781,0.14124088,-0.20650007,-0.20150787,0.14217699,0.27663898,0.31058952,0.24272408,-0.3158568,-0.15928735
88489e228dfffff,Austin,-0.21558033,0.09793115,0.15643314,-0.013720355,-0.098629415,-0.021770094,0.11923792,-0.25965184,0.15364745,-0.076279856,0.18926628,-0.06764194,-0.262136,0.19755755,-0.1258345,-0.08778281,0.047640555,0.02218857,0.005105149,-0.3749973,-0.18648744,0.092151575,0.0970819,-0.18764587,0.24308415,0.033237685,-0.063185066,-0.0774575,0.14164412,-0.39649132,0.20905103,0.32226568
88489e2291fffff,Austin,0.062010597,0.2996098,-0.16657579,-0.059968997,0.1756561,0.0804331,0.06474529,0.09619824,0.15233961,-0.06995369,0.07926024,-0.05192178,-0.18344717,0.34630468,-0.13459578,-0.1077817,-0.041442744,-0.15771827,0.08375489,0.22056974,0.04925092,-0.26433712,0.15212736,0.07258078,-0.09500859,-0.21560033,0.09546808,0.2766305,0.2852321,0.20760208,-0.27967858,-0.27764896
88489e2293fffff,Austin,-0.035716794,0.07344305,-0.2252187,0.09766774,0.24366206,0.20689766,0.076171525,-0.1404674,-0.0063466723,-0.1582297,-0.15708591,0.09989439,-0.1710863,0.15733801,-0.008073454,0.11462286,-0.070830606,-0.17589822,0.10246793,-0.19556402,0.013767469,0.13379405,-0.1736878,-0.28123662,-0.0415124,0.3076973,0.0993303,-0.2587373,-0.019345297,-0.50719076,0.073788024,-0.17340152
88489e2295fffff,Austin,-0.12535928,0.03251916,0.23213993,0.1007897,-0.21154119,-0.115734436,-0.19079241,-0.040761314,-0.009321368,-0.31467566,0.24855202,0.08263866,-0.09898043,0.13648069,0.01999788,-0.23941132,0.048942912,0.04108725,0.11154522,-0.10413017,-0.18068257,-0.08654749,-0.11203492,-0.2553699,0.21594563,0.2375716,-0.08006839,-0.22996227,0.08224123,-0.17622156,0.37280944,0.2909874
88489e2297fffff,Austin,-0.16632849,0.0748754,0.27583912,-0.23773712,-0.19914055,-0.1469198,0.19845855,-0.15531886,0.13723284,0.072492786,0.2593728,-0.038694486,-0.18477382,0.15677558,-0.1126379,-0.13896906,0.11907789,0.042768862,-0.013671969,-0.29248196,-0.254463,-0.088522226,0.105003975,-0.064824395,0.21404958,-0.18127584,-0.03302208,0.19482118,0.098254964,-0.18092857,0.10619223,0.40601006
88489e2299fffff,Austin,0.079840705,0.27296022,-0.06630825,-0.06700687,0.24336854,-0.0030411498,0.07880737,0.11815013,0.1784658,-0.052514177,0.051685546,-0.043685347,-0.23761255,0.27148196,-0.110759445,-0.04988811,-0.0009268733,-0.19024692,-0.04784181,0.23676875,0.11142331,-0.21788606,0.130809,0.107679844,-0.20907152,-0.22760859,0.15371375,0.2922646,0.2719407,0.22017412,-0.3217618,-0.18181644
88489e229bfffff,Austin,-0.01820648,-0.008070192,0.106739745,0.05109444,-0.20086832,-0.0041602314,-0.114078596,-0.04229227,-0.2094336,-0.15458116,0.098013565,0.10027189,-0.011242746,0.10211838,0.13565862,-0.10292298,0.020036794,0.039881554,0.20404921,-0.122664556,-0.2483871,-0.015838858,-0.28471157,-0.18874648,0.16086774,0.31837976,-0.12715071,-0.30050924,-0.20110457,-0.2135218,0.4578409,0.1917911
88489e229dfffff,Austin,-0.044244036,-0.10024771,0.118903406,0.08318442,-0.15176925,0.045925353,-0.15940051,-0.103345536,-0.27507308,-0.20540302,0.1221978,0.011750894,0.055314634,0.04835761,0.15414456,-0.054912087,0.06686163,0.0668938,0.25907752,-0.20676233,-0.18633285,0.10302419,-0.28433794,-0.05765622,0.20383829,0.28829825,-0.24608338,-0.4033849,-0.041847337,-0.089488484,0.35165352,0.104489
88489e22a3fffff,Austin,-0.007031983,0.15032585,-0.11440375,-0.21701346,0.23947373,0.09757403,0.033887364,0.08308124,0.15892896,-0.14692956,0.0382853,0.045192424,-0.20149651,0.28924415,-0.13602374,-0.1423414,0.13152167,-0.13859275,0.16618234,0.119779475,-0.05688457,-0.29290602,0.090181485,0.05580902,-0.13046928,-0.20557453,0.08834453,0.35870746,0.18825555,0.08471866,-0.37096068,-0.27227604
88489e22abfffff,Austin,-0.0044202823,0.14632137,-0.11410666,-0.21915354,0.2400187,0.09672943,0.031413063,0.081038535,0.16059649,-0.15011288,0.037438266,0.045619946,-0.200082,0.28760663,-0.13568674,-0.14529821,0.1372266,-0.13798001,0.16649345,0.11831115,-0.057595745,-0.29354283,0.09061614,0.056615062,-0.13075015,-0.20527527,0.08600666,0.35689276,0.1866066,0.08316754,-0.37211242,-0.2724397
88489e22b1fffff,Austin,0.031791512,0.21134695,-0.13558075,-0.18397883,0.22418922,0.10137338,0.029353559,0.109723955,0.16796227,-0.1260271,0.032780595,0.03458175,-0.19946167,0.29247394,-0.13291,-0.13326187,0.08345344,-0.17312796,0.13712157,0.16110992,-0.010993058,-0.29852882,0.124022596,0.010898935,-0.12824433,-0.18225506,0.11274088,0.3659755,0.20714264,0.10339317,-0.33330512,-0.27221134
88489e22b3fffff,Austin,0.0051303715,0.23577292,-0.09258356,-0.14173852,0.1975323,0.122723654,0.0727865,0.075351864,0.10815478,-0.080841064,0.07680279,-0.019420173,-0.15140466,0.25747368,-0.08153572,-0.09248947,0.011037488,-0.1941764,0.14432892,0.13510218,0.045716822,-0.25090408,0.17392705,0.0814369,-0.12895426,-0.2314483,0.09901718,0.3586714,0.27750444,0.14991605,-0.4055006,-0.26522395
88489e22b5fffff,Austin,-0.010709988,0.16932306,-0.13889185,-0.20837921,0.20680405,0.1201319,0.050810955,0.0758795,0.16945733,-0.12515578,0.027484536,0.019627385,-0.16765966,0.27240673,-0.16067263,-0.13387378,0.09886324,-0.13097514,0.17007661,0.12093832,-0.027961703,-0.2766664,0.13241959,0.03358137,-0.110541224,-0.2294587,0.09925846,0.36276096,0.21548797,0.09727892,-0.37324888,-0.28877136
88489e22b7fffff,Austin,0.017973535,0.22416139,-0.046232376,-0.18154953,0.27681845,0.050284047,0.038755983,0.12775777,0.15832396,-0.1238882,0.07245565,0.027940026,-0.23059107,0.29897088,-0.08307513,-0.11200735,0.09544481,-0.21363126,0.07651256,0.15172483,-0.014649707,-0.26080734,0.09570713,0.06487573,-0.17059809,-0.17410815,0.08894213,0.35147953,0.21610086,0.12965958,-0.37519127,-0.2202945
88489e22b9fffff,Austin,0.028752562,0.21782011,-0.09822582,-0.18399344,0.24406967,0.083169684,0.027641678,0.108304396,0.16375105,-0.1368296,0.053790845,0.029583313,-0.21550399,0.30430198,-0.11536029,-0.124561615,0.096107095,-0.18869442,0.12436359,0.15578042,-0.013027085,-0.28061464,0.11198961,0.032165863,-0.14335005,-0.18162747,0.09699979,0.3504854,0.22714455,0.11819674,-0.34778428,-0.25040314
88489e22bbfffff,Austin,0.025168847,0.28861433,-0.012266432,-0.07870255,0.23742405,-0.0012797867,0.017488593,0.17067288,0.17384043,-0.07816436,0.044652775,-0.010896447,-0.290657,0.27867255,-0.122928925,-0.026075635,0.003539175,-0.18094066,0.0030262969,0.21066654,0.056458008,-0.19873977,0.076112226,0.038461138,-0.2352407,-0.16122125,0.1301333,0.31726128,0.32754096,0.20836745,-0.31067827,-0.18521017
88489e22bdfffff,Austin,0.026411023,0.11565736,-0.15811689,-0.20487607,0.21234813,0.114600785,0.010752753,0.02985337,0.16944715,-0.15161172,0.056575052,0.00020195177,-0.14653209,0.30317545,-0.14065208,-0.16800863,0.14844462,-0.11727193,0.19799471,0.11184203,-0.041274518,-0.26852953,0.16194935,0.0915505,-0.076962315,-0.22536199,0.052466307,0.3024768,0.21989807,0.12281947,-0.37240648,-0.3072789
88489e22c1fffff,Austin,-0.07258359,0.074549995,0.123190776,0.16141511,-0.1986731,0.02644077,-0.1661965,-0.06586509,-0.19720127,-0.17612414,0.19921726,0.01965614,-0.06959992,0.13401744,0.12771833,-0.12405751,-0.11995152,-0.049537856,0.19541286,-0.122430615,-0.15225892,-0.003909841,-0.1885919,-0.17245169,0.19134879,0.3746962,-0.16697755,-0.3216234,0.0042001083,-0.17374946,0.43078688,0.16936234
88489e22c3fffff,Austin,0.07267778,0.2237063,-0.10507447,-0.117322676,0.24041311,-0.030922662,-0.023135642,0.13572077,0.27960083,-0.022731654,-0.011173459,-0.001704396,-0.2775886,0.2492982,-0.16339739,-0.09948474,0.045845084,-0.18569374,-0.07751347,0.24824542,0.070857264,-0.2516676,0.16538611,0.065164305,-0.22777212,-0.15292108,0.15301588,0.34708014,0.18420342,0.14951146,-0.28538612,-0.16275261
88489e22c5fffff,Austin,0.060151234,0.24270041,-0.10751469,-0.1190358,0.21738133,0.04750334,-0.03194786,0.109823085,0.22203106,-0.07390442,0.035841897,0.021960298,-0.29751104,0.30699393,-0.15051651,-0.119697094,0.037474763,-0.17752554,0.04230874,0.202115,0.022865647,-0.28716272,0.16814724,0.046542265,-0.17051855,-0.13604613,0.12009983,0.35224926,0.23861946,0.15146281,-0.27610645,-0.20420684
88489e22c7fffff,Austin,-0.08772787,-0.1954966,0.07038495,-0.37524548,-0.01529597,-0.1611017,0.21823089,0.09566015,0.003627225,0.17231508,-0.004773783,0.12749456,0.14103556,-0.10682721,-0.07016747,0.05427176,0.21602406,0.07727956,-0.097808585,-0.0144818835,-0.13397986,-0.2280979,-0.063840955,0.08570532,-0.03424522,-0.3615717,0.18251182,0.46294186,-0.14699355,0.09969493,-0.28481627,0.064722635
